volume,zero_nmse,zero_ssim,zero_psnr,recon_val_loss,recon_nmse,recon_ssim,recon_psnr,nmse_absolute_reduction,nmse_relative_reduction_percent,ssim_absolute_improvement,psnr_improvement_db
file1001818,0.16716175266517658,0.3544845,25.197224815162723,5.714754e-06,0.11193714159136985,0.42999792,26.938860362449255,0.05522461107380673,33.036630804189464,0.07551342,1.7416355472865312
file1001825,0.1269036972984314,0.36397755,23.905494007825144,5.6792974e-06,0.07836288706154684,0.43246183,25.99913334253818,0.04854081023688456,38.25011506381426,0.06848428,2.0936393347130355
file1001834,0.06877189391949463,0.618096,29.538090512031317,5.0654753e-06,0.03925834083801322,0.7061286,31.972879488672987,0.029513553081481417,42.91513785563389,0.0880326,2.43478897664167
file1001843,0.09859261974299516,0.6378666,28.05182505575967,8.500281e-06,0.026828870762458743,0.7894041,33.7042481697563,0.07176374898053642,72.78815510492113,0.15153748,5.652423113996626
file1001850,0.0857816204766861,0.6310777,30.625773616964388,5.471151e-06,0.049223614759088444,0.7424087,33.03798344694091,0.03655800571759765,42.61752752448115,0.111330986,2.4122098299765256
file1001851,0.09648180667558236,0.6355449,30.02902320906957,5.5888986e-06,0.049640027793695085,0.7571925,32.91515706933083,0.04684177888188727,48.54985669929624,0.1216476,2.8861338602612605
file1001862,0.07953667601004447,0.50689447,27.193561293925796,7.2108655e-06,0.041950742206648,0.6292451,29.97184282432996,0.03758593380339646,47.256103333573854,0.12235063,2.778281530404165
file1001893,0.04120617577908298,0.7335726,28.51094345271811,1.0044498e-05,0.008436383738231168,0.8710793,35.398998617134524,0.032769792040851814,79.5264093822712,0.13750672,6.888055164416414
file1001916,0.10541867377285857,0.5227948,26.689976863349855,6.418426e-06,0.05240847910062735,0.6226274,29.72514089210613,0.053010194672231226,50.28539325627468,0.099832594,3.035164028756274
file1001930,0.06307060571813046,0.68216735,26.527269565966556,1.0975407e-05,0.011070098003589244,0.8437303,34.08402879850569,0.05200050771454122,82.448086747315,0.16156292,7.556759232539136
file1001938,0.06358536109675184,0.5112246,28.09527234919031,7.383853e-06,0.04073809986689323,0.6192366,30.028839948211274,0.022847261229858605,35.93163715008882,0.10801196,1.9335675990209644
file1001955,0.061409595122260414,0.57853353,28.344407669318194,7.073473e-06,0.036956119575019514,0.6545706,30.549909727610512,0.0244534755472409,39.82028459649743,0.07603705,2.2055020582923177
file1001959,0.10816640533461497,0.42129046,25.228333693674937,6.4264405e-06,0.07179488531805636,0.505415,27.00832915057773,0.036371520016558606,33.62552347380184,0.084124565,1.7799954569027925
file1001968,0.0796021740264101,0.42505404,25.595212780918104,4.9534156e-06,0.046502762641495395,0.5308718,27.929682530678136,0.0330994113849147,41.581039449918926,0.105817765,2.334469749760032
file1001977,0.06832975586771049,0.5114745,25.000649448522697,7.916822e-06,0.023561992086455815,0.65649635,29.624630502343777,0.044767763781254674,65.51723068925797,0.14502186,4.62398105382108
file1001983,0.07976172544406963,0.5654402,27.04253071220714,7.652741e-06,0.028061253913068972,0.7124427,31.579413766420153,0.05170047153100066,64.81864734389926,0.14700252,4.536883054213014
file1001984,0.13470359533408477,0.392012,25.688508249006215,5.569947e-06,0.09154688304096238,0.4628546,27.365865400719652,0.04315671229312239,32.03827795842225,0.070842594,1.6773571517134371
file1001995,0.09081766856385452,0.4951707,25.458504779853314,8.588404e-06,0.03884268336696698,0.63329273,29.147122185447927,0.05197498519688754,57.230036862643715,0.13812202,3.688617405594613
file1001997,0.13861553917080535,0.379253,25.692873417805448,5.6764006e-06,0.09408940846161956,0.4606513,27.37559074533494,0.04452613070918579,32.12203406309276,0.08139831,1.6827173275294918
file1002002,0.10995259683586205,0.42774695,26.23009901771773,6.719552e-06,0.06539404897599521,0.5323112,28.486776570941274,0.044558547859866834,40.52523463941841,0.10456425,2.2566775532235432
file1002007,0.06233925293688648,0.5155673,27.633776956635806,5.2963387e-06,0.038293670277300476,0.6262012,29.750133660010988,0.024045582659586007,38.57213798171473,0.11063391,2.116356703375182
file1002021,0.08390071197272388,0.63244915,25.045428571672062,7.522962e-06,0.011597005294077695,0.8335957,33.63963419056158,0.07230370667864618,86.17770335745436,0.20114654,8.594205618889518
file1002035,0.07047177947041777,0.56451267,26.535119679149993,7.366973e-06,0.022486915790657896,0.70972335,31.495968210857498,0.047984863679759876,68.09089261028619,0.14521068,4.960848531707505
file1002067,0.08128350981709809,0.66580385,31.357184238484777,5.2100236e-06,0.041486871061877394,0.78747624,34.278107681847345,0.039796638755220694,48.960285849823656,0.12167239,2.920923443362568
file1002145,0.059303862835520124,0.5458006,27.144720779005866,5.220898e-06,0.030179637137453957,0.6533723,30.078409208965486,0.029124225698066167,49.11016636275871,0.10757166,2.93368842995962
file1002155,0.12579841347954193,0.41485596,25.799600035291522,5.527179e-06,0.08141830843116062,0.48768628,27.68913520452638,0.044380105048381316,35.27874781632176,0.07283032,1.8895351692348576
file1002159,0.07492461762976274,0.41515416,25.54352912172157,4.485528e-06,0.044282755852268624,0.51594925,27.827433404776798,0.030641861777494117,40.89692112799261,0.10079509,2.2839042830552287
file1002187,0.07821514421541884,0.67914426,26.50147064879024,1.1225593e-05,0.011549956962295644,0.8635048,34.808576277998505,0.06666518725312319,85.23309382325634,0.18436056,8.307105629208266
file1002214,0.0618633903376194,0.55847776,28.672938614876653,6.7053784e-06,0.03742369128869865,0.65236765,30.855809437543456,0.02443969904892075,39.5059160442729,0.09388989,2.1828708226668034
file1002252,0.050540244299280654,0.65850383,25.927436384694836,9.469683e-06,0.009873790060333097,0.82725775,33.01896193919618,0.04066645423894756,80.46350943247492,0.16875392,7.091525554501345
file1002257,0.05336545724715834,0.49150243,24.66043025911507,7.761259e-06,0.018322890522749026,0.63308847,29.303086181700642,0.035042566724409314,65.66526088610493,0.14158604,4.642655922585572
file1002274,0.06585041585215692,0.6778237,28.434497905823264,9.837244e-06,0.019942808268224598,0.79537773,33.622227645744594,0.04590760758393232,69.71498507617795,0.11755401,5.1877297399213305
file1002280,0.07499592065758212,0.5524647,26.862076096091503,7.440761e-06,0.026941590374259396,0.69414973,31.30821847554337,0.048054330283322726,64.07592554631091,0.14168501,4.446142379451867
file1002340,0.07570783989957125,0.4478918,26.099800560717345,5.3695176e-06,0.04710472997816833,0.5521294,28.16056710873689,0.02860310992140292,37.780908766312464,0.104237586,2.0607665480195436
file1002351,0.05284500464048755,0.6088249,27.208083714980145,1.1866528e-05,0.0193441800793843,0.7304636,31.572625021907925,0.03350082456110325,63.394496393773366,0.121638715,4.36454130692778
file1002377,0.0955271054043799,0.8366947,36.763399982727556,5.6526355e-06,0.049198971808645645,0.9083168,39.645113025146145,0.04632813359573426,48.49736982987252,0.07162207,2.881713042418589
file1002380,0.14911888320170086,0.29449835,22.355245314700618,5.253086e-06,0.10034705277709523,0.33907244,24.075532440520682,0.04877183042460563,32.70667629574182,0.044574082,1.7202871258200645
file1002382,0.066127049961916,0.70546174,27.808627755887155,8.182552e-06,0.01073030876491294,0.8741037,35.70629246848502,0.05539674119700306,83.77319301088926,0.16864198,7.897664712597862
file1002389,0.08506238234569684,0.5486324,28.058001846024368,5.5601636e-06,0.046242099771826355,0.67719424,30.70500607397784,0.038820282573870483,45.6374269134661,0.12856185,2.647004227953474
file1002404,0.1308831236032451,0.34057844,24.09470620596039,5.41726e-06,0.09262122260339738,0.39502984,25.596436040785058,0.038261900999847734,29.23363986623182,0.054451406,1.501729834824669
file1002412,0.1379925295825228,0.465805,27.2990328754635,6.0348866e-06,0.09124730095619958,0.5538997,29.095390489110123,0.04674522862632323,33.87518785817204,0.08809471,1.7963576136466237
file1002417,0.035354350875346316,0.72623944,27.635382579231216,1.0933686e-05,0.006974650712864131,0.8594328,34.68458913127337,0.028379700162482185,80.2721573436446,0.13319337,7.049206552042154
file1002436,0.08898844762115317,0.4952873,27.77922866784987,4.6107116e-06,0.05475247923146932,0.60149634,29.888528915895897,0.034235968389683846,38.47237400458452,0.10620904,2.1093002480460257
file1002451,0.080868649094339,0.48089242,27.330100482399224,7.730626e-06,0.05337792443693382,0.5608909,29.134303323712906,0.027490724657405173,33.994291935475886,0.07999849,1.804202841313682
file1002515,0.08095322747594016,0.648968,30.74084557164277,6.2935183e-06,0.05265781806739016,0.72191495,32.608562638201654,0.028295409408550007,34.95278729555235,0.072946966,1.8677170665588854
file1002526,0.06470680718145964,0.60397774,27.092772669586147,8.081916e-06,0.018360018691172056,0.75284064,32.56354070523588,0.04634678849028759,71.62583120554166,0.1488629,5.4707680356497335
file1002538,0.09849751393855528,0.44307858,25.70887642827759,5.264392e-06,0.06373823451666566,0.511661,27.599127268676614,0.034759279421889624,35.28949922895836,0.068582416,1.8902508403990232
file1002546,0.07253443318567705,0.69537973,27.937029017421914,9.133267e-06,0.016365905155284115,0.85251206,34.40307020400321,0.056168528030392934,77.43705377363341,0.15713233,6.466041186581293
file1002570,0.0855046093993553,0.66368103,26.29576610387283,7.304945e-06,0.012933072745385056,0.85131913,34.4986434264307,0.07257153665397023,84.87441456520754,0.1876381,8.202877322557868
